Sat,Lat,Lon,Alt,Date
21,35.3890732377,-167.0074684913,20578795.2007862441,2019-06-10T00:31:30Z
22,-38.2779917403,77.8337307038,20075248.1110670380,2019-06-10T00:31:30Z
23,26.9491988928,83.0798453771,20150485.7803044952,2019-06-10T00:31:30Z
24,-52.5783591230,-89.9586366034,20285003.8335791528,2019-06-10T00:31:30Z
25,-4.0829226354,-131.2347268671,20335006.7059425786,2019-06-10T00:31:30Z
26,50.2509845549,165.4490203442,20209856.1973731034,2019-06-10T00:31:30Z
27,18.8424560051,118.9283996218,19995788.5516290516,2019-06-10T00:31:30Z
28,-32.3303757486,26.0071620037,19820831.3971364312,2019-06-10T00:31:30Z
29,43.3067164030,-109.0447038382,20165775.4017911851,2019-06-10T00:31:30Z
30,21.7108960122,5.0699419312,20289575.7702015191,2019-06-10T00:31:30Z
31,2.9226005283,165.3956942227,20425931.4979249351,2019-06-10T00:31:30Z
32,-50.2272392190,163.1688038108,20124221.1359017156,2019-06-10T00:31:30Z
1,-55.9501353162,78.2792196941,20346452.1480304562,2019-06-10T00:31:45Z
2,27.4695223870,-39.4102713840,20390507.4074943624,2019-06-10T00:31:45Z
3,-24.9509282294,64.6367553394,20246351.8191446923,2019-06-10T00:31:45Z
4,54.5622321209,28.1001507702,20208502.7647584639,2019-06-10T00:31:45Z
5,53.7728843379,-58.6108989502,20082975.9441316761,2019-06-10T00:31:45Z
6,-0.6821535784,-13.9324806924,20200502.9608431719,2019-06-10T00:31:45Z
7,42.2773061743,26.4627531781,20519313.8849337772,2019-06-10T00:31:45Z
8,-6.0603523175,100.7912601677,20067157.3323004618,2019-06-10T00:31:45Z
9,47.8004924029,53.3298966867,20162718.2847681865,2019-06-10T00:31:45Z
10,-32.7408857043,-160.9362763091,20235805.9648340642,2019-06-10T00:31:45Z
11,-44.1326744101,91.3331417828,20628468.9778874964,2019-06-10T00:31:45Z
12,-29.0074044944,-108.7344396297,20367027.0428312682,2019-06-10T00:31:45Z
13,9.8597762660,-60.3294464334,20137568.7232608721,2019-06-10T00:31:45Z
14,-39.0465394487,144.7731073322,19921879.7723696157,2019-06-10T00:31:45Z
15,-8.5935472020,-86.1655794405,20009113.5211506411,2019-06-10T00:31:45Z
16,55.3430663150,124.9277622919,20001345.1899922602,2019-06-10T00:31:45Z
17,-52.5624398618,-11.0546012450,19859835.1271013841,2019-06-10T00:31:45Z
18,-47.6391576744,112.0719751499,20526289.5324859954,2019-06-10T00:31:45Z
19,-42.2152449963,-31.2871376911,20417656.1921131425,2019-06-10T00:31:45Z
20,-11.8630458379,-150.2069552742,20286226.3748894036,2019-06-10T00:31:45Z
21,35.4742693702,-166.9634616247,20579952.3572323471,2019-06-10T00:31:45Z
22,-38.3595926598,77.8941320461,20074942.0093429908,2019-06-10T00:31:45Z
23,26.8545068134,83.1099326244,20149688.9585070722,2019-06-10T00:31:45Z
24,-52.5484987768,-89.8226682168,20284552.0633549839,2019-06-10T00:31:45Z
25,-4.1851897470,-131.2269935873,20335369.0584413856,2019-06-10T00:31:45Z
26,50.1981532740,165.5635930606,20210050.8030446358,2019-06-10T00:31:45Z
27,18.9452556050,118.9449980223,19995769.6672701612,2019-06-10T00:31:45Z
28,-32.2331146376,26.0445378335,19821567.7837447487,2019-06-10T00:31:45Z
29,43.2247884522,-108.9767222918,20165773.7799637355,2019-06-10T00:31:45Z
30,21.8072066247,5.0921379682,20289529.7884977907,2019-06-10T00:31:45Z
31,2.8216553104,165.4037603730,20425963.8238473758,2019-06-10T00:31:45Z
32,-50.2819833925,163.2834721490,20124338.5546686426,2019-06-10T00:31:45Z
1,-55.9460025133,78.4375338577,20346051.1279914379,2019-06-10T00:32:00Z
2,27.3756650868,-39.3825418229,20389483.2950548455,2019-06-10T00:32:00Z
3,-25.0479400604,64.6608016728,20246385.4865459949,2019-06-10T00:32:00Z
4,54.5432363532,28.2506912999,20208496.6228329763,2019-06-10T00:32:00Z
5,53.7955393616,-58.4632861928,20083203.9553894326,2019-06-10T00:32:00Z
6,-0.7859861991,-13.9249752805,20200426.3063058555,2019-06-10T00:32:00Z
7,42.3538891131,26.5289702327,20519130.7023757286,2019-06-10T00:32:00Z
8,-5.9561330032,100.8008371676,20067172.5767835118,2019-06-10T00:32:00Z
9,47.7368080104,53.4282183752,20162712.9751604795,2019-06-10T00:32:00Z
10,-32.6490492021,-160.8983171720,20236020.0199058875,2019-06-10T00:32:00Z
11,-44.0695902682,91.4146693725,20628282.0302620381,2019-06-10T00:32:00Z
12,-29.1030754731,-108.7073874338,20367257.8543923125,2019-06-10T00:32:00Z
13,9.9627808273,-60.3186089818,20137401.9595247656,2019-06-10T00:32:00Z
14,-39.1328712590,144.8320136797,19921710.1943496615,2019-06-10T00:32:00Z
15,-8.4923962051,-86.1503788135,20008560.2035356462,2019-06-10T00:32:00Z
16,55.3715971534,125.0829077541,20001818.9839616418,2019-06-10T00:32:00Z
17,-52.6156203419,-10.9248086758,19859730.3156767376,2019-06-10T00:32:00Z
18,-47.5760478168,112.1644697894,20525748.1004155725,2019-06-10T00:32:00Z
19,-42.2967921052,-31.2250442362,20417943.7512401752,2019-06-10T00:32:00Z
20,-11.7643433401,-150.1921030790,20286084.9481587820,2019-06-10T00:32:00Z
21,35.5593639218,-166.9192379808,20581107.6486988403,2019-06-10T00:32:00Z
22,-38.4410663171,77.9548135078,20074636.4423187040,2019-06-10T00:32:00Z
23,26.7597483902,83.1398704668,20148892.3351921961,2019-06-10T00:32:00Z
24,-52.5183053559,-89.6869645675,20284099.7452983111,2019-06-10T00:32:00Z
25,-4.2874477374,-131.2192438520,20335730.8142968714,2019-06-10T00:32:00Z
26,50.1450536152,165.6777705994,20210245.2287947536,2019-06-10T00:32:00Z
27,19.0480214290,118.9616940747,19995751.7957567014,2019-06-10T00:32:00Z
28,-32.1357800921,26.0816942724,19822305.9825974740,2019-06-10T00:32:00Z
29,43.1427119949,-108.9090914545,20165772.2408515885,2019-06-10T00:32:00Z
30,21.9034739610,5.1144483518,20289483.3905883431,2019-06-10T00:32:00Z
31,2.7207060098,165.4118140906,20425995.1297426000,2019-06-10T00:32:00Z
32,-50.3364565591,163.3985460238,20124456.2041258551,2019-06-10T00:32:00Z
1,-55.9414741995,78.5958052610,20345649.2617101185,2019-06-10T00:32:15Z
2,27.2817422246,-39.3549584487,20388458.2369374260,2019-06-10T00:32:15Z
3,-25.1449010046,64.6849849126,20246418.9351226836,2019-06-10T00:32:15Z
4,54.5238659942,28.4010316583,20208490.2950401306,2019-06-10T00:32:15Z
5,53.8178257259,-58.3154517469,20083432.3816108853,2019-06-10T00:32:15Z
6,-0.8898182322,-13.9174659804,20200349.6962190494,2019-06-10T00:32:15Z
7,42.4303282107,26.5955029779,20518945.9477595687,2019-06-10T00:32:15Z
8,-5.8519043449,100.8103867077,20067188.5166636705,2019-06-10T00:32:15Z
9,47.6728988495,53.5261463834,20162707.7281150073,2019-06-10T00:32:15Z
10,-32.5571338223,-160.8605659842,20236233.8631641865,2019-06-10T00:32:15Z
11,-44.0063241358,91.4958917151,20628093.0004473105,2019-06-10T00:32:15Z
12,-29.1986847441,-108.6801700925,20367487.8548613340,2019-06-10T00:32:15Z
13,10.0657704939,-60.3077242413,20137235.5376592726,2019-06-10T00:32:15Z
14,-39.2190773375,144.8912195440,19921541.9050698355,2019-06-10T00:32:15Z
15,-8.3912254189,-86.1352159079,20008007.8436672613,2019-06-10T00:32:15Z
16,55.3997391925,125.2383574162,20002293.5757138059,2019-06-10T00:32:15Z
17,-52.6684884757,-10.7945481006,19859627.0378675573,2019-06-10T00:32:15Z
18,-47.5127265131,112.2565967312,20525205.0289346948,2019-06-10T00:32:15Z
19,-42.3782016767,-31.1626304760,20418230.2001225427,2019-06-10T00:32:15Z
20,-11.6656187511,-150.1773055864,20285943.1420296766,2019-06-10T00:32:15Z
21,35.6443564343,-166.8747966625,20582261.0697445571,2019-06-10T00:32:15Z
22,-38.5224120319,78.0157760991,20074331.4110731594,2019-06-10T00:32:15Z
23,26.6649239614,83.1696596703,20148095.9146110266,2019-06-10T00:32:15Z
24,-52.4877796422,-89.5515279971,20283646.8816702440,2019-06-10T00:32:15Z
25,-4.3896964545,-131.2114772052,20336091.9717501476,2019-06-10T00:32:15Z
26,50.0916866904,165.7915526065,20210439.4739712626,2019-06-10T00:32:15Z
27,19.1507532295,118.9784884321,19995734.9368395992,2019-06-10T00:32:15Z
28,-32.0383726015,26.1186324302,19823045.9903368652,2019-06-10T00:32:15Z
29,43.0604878524,-108.8418100127,20165770.7848914005,2019-06-10T00:32:15Z
30,21.9996977527,5.1368737444,20289436.5763527751,2019-06-10T00:32:15Z
31,2.6197527747,165.4198558218,20426025.4155138694,2019-06-10T00:32:15Z
32,-50.3906575817,163.5140251157,20124574.0834215134,2019-06-10T00:32:15Z
1,-55.9365504985,78.7540294265,20345246.5510552190,2019-06-10T00:32:30Z
2,27.1877541109,-39.3275205113,20387432.2382159233,2019-06-10T00:32:30Z
3,-25.2418107610,64.7093058110,20246452.1643355340,2019-06-10T00:32:30Z
4,54.5041216654,28.5511682802,20208483.7815071046,2019-06-10T00:32:30Z
5,53.8397427574,-58.1673989096,20083661.2215631343,2019-06-10T00:32:30Z
6,-0.9936495201,-13.9099523318,20200273.1309361085,2019-06-10T00:32:30Z
7,42.5066227290,26.6623524525,20518759.6215307601,2019-06-10T00:32:30Z
8,-5.7476665182,100.8199092744,20067205.1519718692,2019-06-10T00:32:30Z
9,47.6087659701,53.6236811762,20162702.5439923257,2019-06-10T00:32:30Z
10,-32.4651400132,-160.8230217638,20236447.4940264896,2019-06-10T00:32:30Z
11,-43.9428767792,91.5768092773,20627901.8895673566,2019-06-10T00:32:30Z
12,-29.2942319695,-108.6527867478,20367717.0427683666,2019-06-10T00:32:30Z
13,10.1687450816,-60.2967917003,20137069.4582878053,2019-06-10T00:32:30Z
14,-39.3051569708,144.9507261338,19921374.9049265906,2019-06-10T00:32:30Z
15,-8.2900350444,-86.1200902240,20007456.4444668628,2019-06-10T00:32:30Z
16,55.4274915136,125.3941077191,20002768.9627489448,2019-06-10T00:32:30Z
17,-52.7210428946,-10.6638202760,19859525.2939280719,2019-06-10T00:32:30Z
18,-47.4491946940,112.3483564513,20524660.3207531050,2019-06-10T00:32:30Z
19,-42.4594729875,-31.0998952007,20418515.5370551609,2019-06-10T00:32:30Z
20,-11.5668722638,-150.1625622893,20285800.9573734030,2019-06-10T00:32:30Z
21,35.7292464470,-166.8301367708,20583412.6149379946,2019-06-10T00:32:30Z
22,-38.6036291209,78.0770208302,20074026.9166831374,2019-06-10T00:32:30Z
23,26.5700338640,83.1993009990,20147299.7010137849,2019-06-10T00:32:30Z
24,-52.4569224240,-89.4163608203,20283193.4747363105,2019-06-10T00:32:30Z
25,-4.4919357462,-131.2036931909,20336452.5290433951,2019-06-10T00:32:30Z
26,50.0380536113,165.9049387518,20210633.5379242636,2019-06-10T00:32:30Z
27,19.2534507578,118.9953817496,19995719.0902632959,2019-06-10T00:32:30Z
28,-31.9408926522,26.1553534126,19823787.8035958856,2019-06-10T00:32:30Z
29,42.9781168418,-108.7748766520,20165769.4125200883,2019-06-10T00:32:30Z
30,22.0958777305,5.1594148101,20289389.3456716090,2019-06-10T00:32:30Z
31,2.5187957527,165.4278860129,20426054.6810673624,2019-06-10T00:32:30Z
32,-50.4445853228,163.6299090800,20124692.1917042136,2019-06-10T00:32:30Z
1,-55.9312315477,78.9122018831,20344842.9979013987,2019-06-10T00:32:45Z
2,27.0937010548,-39.3002272629,20386405.3039690703,2019-06-10T00:32:45Z
3,-25.3386690269,64.7337651226,20246485.1736454777,2019-06-10T00:32:45Z
4,54.4840039986,28.7010976259,20208477.0823638737,2019-06-10T00:32:45Z
5,53.8612897928,-58.0191310046,20083890.4740132093,2019-06-10T00:32:45Z
6,-1.0974799055,-13.9024338742,20200196.6108081676,2019-06-10T00:32:45Z
7,42.5827719270,26.7295196937,20518571.7241423726,2019-06-10T00:32:45Z
8,-5.6434196989,100.8294053537,20067222.4827336594,2019-06-10T00:32:45Z
9,47.5444104196,53.7208232331,20162697.4231539518,2019-06-10T00:32:45Z
10,-32.3730682207,-160.7856835316,20236660.9119111001,2019-06-10T00:32:45Z
11,-43.8792489622,91.6574225330,20627708.6987561435,2019-06-10T00:32:45Z
12,-29.3897168097,-108.6252365384,20367945.4166466296,2019-06-10T00:32:45Z
13,10.2717044056,-60.2858108465,20136903.7220303267,2019-06-10T00:32:45Z
14,-39.3911094416,145.0105346584,19921209.1943102255,2019-06-10T00:32:45Z
15,-8.1888252823,-86.1050012625,20006906.0088495947,2019-06-10T00:32:45Z
16,55.4548532082,125.5501550648,20003245.1425655521,2019-06-10T00:32:45Z
17,-52.7732822305,-10.5326259955,19859425.0841064379,2019-06-10T00:32:45Z
18,-47.3854532882,112.4397494381,20524113.9785891846,2019-06-10T00:32:45Z
19,-42.5406053108,-31.0368372005,20418799.7603386566,2019-06-10T00:32:45Z
20,-11.4681040704,-150.1478726812,20285658.3950615674,2019-06-10T00:32:45Z
21,35.8140334971,-166.7852574057,20584562.2788574472,2019-06-10T00:32:45Z
22,-38.6847168977,78.1385487108,20073722.9602231607,2019-06-10T00:32:45Z
23,26.4750784334,83.2287952146,20146503.6986498609,2019-06-10T00:32:45Z
24,-52.4257344957,-89.2814653247,20282739.5267665312,2019-06-10T00:32:45Z
25,-4.5941654602,-131.1958913525,20336812.4844199233,2019-06-10T00:32:45Z
26,49.9841554890,166.0179287288,20210827.4200061858,2019-06-10T00:32:45Z
27,19.3561137643,119.0123746844,19995704.2557656989,2019-06-10T00:32:45Z
28,-31.8433407281,26.1918583213,19824531.4189980999,2019-06-10T00:32:45Z
29,42.8955997761,-108.7082900575,20165768.1241748370,2019-06-10T00:32:45Z
30,22.1920136239,5.1820722151,20289341.6984263062,2019-06-10T00:32:45Z
31,2.4178350916,165.4359051100,20426082.9263121337,2019-06-10T00:32:45Z
32,-50.4982386444,163.7461975471,20124810.5281229839,2019-06-10T00:32:45Z
1,-55.9255174981,79.0703181672,20344438.6041292101,2019-06-10T00:33:00Z
2,26.9995833640,-39.2730779579,20385377.4392804950,2019-06-10T00:33:00Z
3,-25.4354754982,64.7583636044,20246517.9625136107,2019-06-10T00:33:00Z
4,54.4635136363,28.8508161815,20208470.1977431439,2019-06-10T00:33:00Z
5,53.8824661785,-57.8706513813,20084120.1377280653,2019-06-10T00:33:00Z
6,-1.2013092309,-13.8949101473,20200120.1361843087,2019-06-10T00:33:00Z
7,42.6587750597,26.7970057362,20518382.2560550533,2019-06-10T00:33:00Z
8,-5.5391640622,100.8388754308,20067240.5089691691,2019-06-10T00:33:00Z
9,47.4798332427,53.8175730485,20162692.3659622706,2019-06-10T00:33:00Z
10,-32.2809188886,-160.7485503115,20236874.1162370518,2019-06-10T00:33:00Z
11,-43.8154414470,91.7377319641,20627513.4291574880,2019-06-10T00:33:00Z
12,-29.4851389231,-108.5975186001,20368172.9750326425,2019-06-10T00:33:00Z
13,10.3746482808,-60.2747811664,20136738.3295033574,2019-06-10T00:33:00Z
14,-39.4769340291,145.0706463282,19921044.7736048922,2019-06-10T00:33:00Z
15,-8.0875963329,-86.0899485249,20006356.5397243276,2019-06-10T00:33:00Z
